epoch,alpha,epsilon,dC,dM,d_cf,d_mono,d_att,d_self,self_f,self_g,Val_sem,self_mass,env_sum_tr,I_sum_tr,self_m_tr,corr_tr,env_sum_val,I_sum_val,self_m_val,corr_val,alpha_used,y_stat_mean,y_sem_mean,y_mix_mean,corr_stat,corr_sem,corr_mix,cf_s0_stat_mean,cf_s0_sem_mean,cf_s0_mix_mean,cf_p0_stat_mean,cf_p0_sem_mean,cf_p0_mix_mean,contrib_stat,contrib_sem,eps_mode,eps_override,alpha_override,mul_real,mul_sem,mul_cf,mul_mono,mul_cos,mul_ent,mul_env,mul_self,self_target
1625,0.5,-0.024839045261614956,0.027585556730628014,0.0027465114690130576,0.002118859440088272,3.986479714512825e-05,4.580219683703035e-05,0.000541985034942627,0.09934967756271362,0.09989166259765625,0.04025021940469742,0.09939374029636383,0.3035321831703186,0.5971182584762573,0.09934967756271362,0.9875763058662415,0.3035691976547241,0.5970299243927002,0.09940093010663986,0.9905751347541809,0.5,0.6296523213386536,0.6437889337539673,0.636720597743988,0.9839648008346558,0.9875763058662415,0.9926256537437439,0.5316655039787292,0.032449204474687576,0.28205734491348267,0.0,0.0,0.0,0.4944494962692261,0.5055505037307739,alpha_override,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1
1650,0.5,-0.02007516668527387,0.020607871934771538,0.000532705249497667,0.0002300664782524109,7.912982255220413e-05,2.778047928586602e-06,0.00022073090076446533,0.09957040846347809,0.09934967756271362,0.039726510643959045,0.10008563846349716,0.30354028940200806,0.5968893766403198,0.09957040846347809,0.9870267510414124,0.3035757541656494,0.5968007445335388,0.09962353855371475,0.9898802638053894,0.5,0.6288846731185913,0.6232138872146606,0.626049280166626,0.9843916893005371,0.9870267510414124,0.9929124116897583,0.5293000340461731,0.032219137996435165,0.2807596027851105,0.0,0.0,0.0,0.5022644996643066,0.49773550033569336,alpha_override,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1
1675,0.5,-0.014110039628917548,0.01600288785994053,0.001892848231022981,0.0009523332118988037,0.00016474537551403046,1.4755056554349721e-06,0.0007742941379547119,0.1003447026014328,0.09957040846347809,0.03994371369481087,0.10046765208244324,0.3037298321723938,0.595925509929657,0.1003447026014328,0.986408531665802,0.3037646412849426,0.5958383083343506,0.10039712488651276,0.9891880750656128,0.5,0.6288989186286926,0.6392166018486023,0.6340577602386475,0.9846707582473755,0.986408531665802,0.992966890335083,0.527798056602478,0.03317147120833397,0.28048476576805115,0.0,0.0,0.0,0.49593186378479004,0.50406813621521,alpha_override,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1
1700,0.5,-0.02282675140304491,0.024961795657873154,0.0021350442548282444,0.001684628427028656,0.0,2.404965925961733e-06,0.0004480108618736267,0.09989669173955917,0.1003447026014328,0.04366586357355118,0.10000378638505936,0.3035823702812195,0.5965210199356079,0.09989669173955917,0.987011730670929,0.3036181628704071,0.5964289903640747,0.09995288401842117,0.9899097681045532,0.5,0.6300778985023499,0.6641601324081421,0.6471190452575684,0.9846835136413574,0.987011730670929,0.9928873181343079,0.5282112956047058,0.03148684278130531,0.2798490822315216,0.0,0.0,0.0,0.4868330955505371,0.5131669044494629,alpha_override,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1
1725,0.5,-0.040079975384287536,0.04194166138768196,0.001861686003394425,0.0016158036887645721,0.00014216359704732895,2.048094756901264e-06,0.00010167062282562256,0.0999983623623848,0.09989669173955917,0.041771065443754196,0.0994555875658989,0.30403727293014526,0.5959644317626953,0.0999983623623848,0.987671971321106,0.30407091975212097,0.5958739519119263,0.10005518049001694,0.9904428720474243,0.5,0.6290010213851929,0.6222184300422668,0.6256097555160522,0.9847023487091064,0.987671971321106,0.9927796721458435,0.5268367528915405,0.02987103909254074,0.27835389971733093,0.0,0.0,0.0,0.5027104020118713,0.49728959798812866,alpha_override,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1
1750,0.5,-0.021251521703106846,0.022169839590787888,0.0009183178876810416,0.00042359717190265656,6.99823722243309e-05,1.8582900338515174e-06,0.00042288005352020264,0.100421242415905,0.0999983623623848,0.04296812415122986,0.10036416351795197,0.30426591634750366,0.5953128933906555,0.100421242415905,0.9880196452140808,0.30429786443710327,0.5952242612838745,0.10047785192728043,0.9906415939331055,0.5,0.6285584568977356,0.6000698208808899,0.6143141388893127,0.9847869873046875,0.9880196452140808,0.9926688075065613,0.5256845355033875,0.029447441920638084,0.27756598591804504,0.0,0.0,0.0,0.5115936696529388,0.48840633034706116,alpha_override,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1
1775,0.5,-0.02188139595091343,0.024548828601837158,0.002667432650923729,0.001935826614499092,0.00033034617081284523,6.95674680173397e-05,0.0003316923975944519,0.10075293481349945,0.100421242415905,0.04259839653968811,0.10068026930093765,0.30449000000953674,0.5947571396827698,0.10075293481349945,0.9874104261398315,0.30453914403915405,0.5946508646011353,0.1008099839091301,0.9900314807891846,0.5,0.6274685263633728,0.6233636736869812,0.625416100025177,0.9833498001098633,0.9874104261398315,0.9925372004508972,0.5304014086723328,0.031383268535137177,0.2808923125267029,0.0,0.0,0.0,0.5016408562660217,0.49835914373397827,alpha_override,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1
1800,0.5,-0.00710092019289732,0.008429404348134995,0.0013284841552376747,0.00013196468353271484,0.00028208130970597267,3.16486693918705e-05,0.0008827894926071167,0.09987014532089233,0.10075293481349945,0.0411902517080307,0.10024350136518478,0.30387336015701294,0.5962565541267395,0.09987014532089233,0.9878993034362793,0.3039170503616333,0.5961489081382751,0.09993407875299454,0.9903865456581116,0.5,0.6291353106498718,0.625673234462738,0.6274043321609497,0.9836534261703491,0.9878993034362793,0.9928741455078125,0.5318261384963989,0.03151523321866989,0.2816706895828247,0.0,0.0,0.0,0.501379519701004,0.49862048029899597,alpha_override,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1
1825,0.5,-0.017280123429372907,0.019563991576433182,0.002283868147060275,0.0015776660293340683,0.00019053975120186806,8.546048775315285e-06,0.0005071163177490234,0.10037726163864136,0.09987014532089233,0.04303521662950516,0.10033778101205826,0.30380570888519287,0.5958170890808105,0.10037726163864136,0.987850546836853,0.30383867025375366,0.5957201719284058,0.10044120997190475,0.9904095530509949,0.5,0.6291941404342651,0.6452208757400513,0.6372075080871582,0.9846004843711853,0.987850546836853,0.9929558634757996,0.5285544395446777,0.029937567189335823,0.2792460322380066,0.0,0.0,0.0,0.4937121272087097,0.5062878727912903,alpha_override,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1
1850,0.5,-0.008852840401232243,0.009916596114635468,0.001063755713403225,0.0006250012665987015,4.417262971401215e-06,3.4999102354049683e-06,0.0004308372735977173,0.09994642436504364,0.10037726163864136,0.04292743653059006,0.09977774322032928,0.30381500720977783,0.5962386131286621,0.09994642436504364,0.9881342053413391,0.30385100841522217,0.5961351990699768,0.1000138446688652,0.9906359910964966,0.5,0.6273729801177979,0.6355024576187134,0.6314377784729004,0.9846609234809875,0.9881342053413391,0.9929059147834778,0.5263325572013855,0.02931256592273712,0.2778225839138031,0.0,0.0,0.0,0.4967813491821289,0.5032186508178711,alpha_override,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1
1875,0.5,-0.03804210782982409,0.03855908289551735,0.0005169750656932592,0.0003972090780735016,2.39349901676178e-07,2.138759009540081e-05,9.813904762268066e-05,0.10004456341266632,0.09994642436504364,0.044571228325366974,0.1002986878156662,0.30397316813468933,0.5959823131561279,0.10004456341266632,0.9878501296043396,0.30400925874710083,0.5958772301673889,0.10011354833841324,0.9901982545852661,0.5,0.6277429461479187,0.5969433784484863,0.6123431921005249,0.984424889087677,0.9878501296043396,0.9929230213165283,0.5273833274841309,0.02891535684466362,0.2781493365764618,0.0,0.0,0.0,0.5125744938850403,0.4874255061149597,alpha_override,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1
1900,0.5,-0.033220802226423984,0.03397374972701073,0.0007529475005867425,0.0004556886851787567,3.116670995950699e-06,5.782323569292203e-06,0.0002883598208427429,0.10033292323350906,0.10004456341266632,0.04397690296173096,0.10017488896846771,0.30391770601272583,0.5957494378089905,0.10033292323350906,0.987629234790802,0.3039518892765045,0.595645546913147,0.10040260851383209,0.9900742769241333,0.5,0.6288286447525024,0.6309159398078918,0.6298722624778748,0.9846930503845215,0.987629234790802,0.993048906326294,0.5271456837654114,0.028459668159484863,0.27780261635780334,0.0,0.0,0.0,0.49917155504226685,0.5008284449577332,alpha_override,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1
1925,0.5,-0.010642955487128347,0.01183867547661066,0.0011957199894823134,0.0006545223295688629,0.0004204721190035343,2.499727997928858e-06,0.0001182258129119873,0.10045114904642105,0.10033292323350906,0.043349120765924454,0.1002114787697792,0.30412405729293823,0.5954248309135437,0.10045114904642105,0.9887264370918274,0.30415743589401245,0.5953212380409241,0.10052138566970825,0.9909898042678833,0.5,0.6284996867179871,0.6266195178031921,0.6275596022605896,0.9848009943962097,0.9887264370918274,0.9927884936332703,0.5260923504829407,0.029114190489053726,0.27760329842567444,0.0,0.0,0.0,0.5007489919662476,0.49925100803375244,alpha_override,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1
1950,0.5,-0.029897592612542212,0.03172871097922325,0.0018311183666810393,0.001260785385966301,4.3264590203762054e-06,1.207075547426939e-05,0.0005539357662200928,0.09989721328020096,0.10045114904642105,0.04432617872953415,0.10021959245204926,0.30353301763534546,0.5965697765350342,0.09989721328020096,0.9877706170082092,0.303568571805954,0.5964583158493042,0.09997311234474182,0.990048348903656,0.5,0.6299118995666504,0.6583025455474854,0.6441072225570679,0.9848307371139526,0.9877706170082092,0.993116557598114,0.526734471321106,0.030374975875020027,0.2785547077655792,0.0,0.0,0.0,0.48898065090179443,0.5110193490982056,alpha_override,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1
1975,0.5,-0.034145870682550594,0.035649895668029785,0.001504024985479191,0.001486700028181076,0.0,3.7488644011318684e-07,1.695007085800171e-05,0.09988026320934296,0.09989721328020096,0.04317138344049454,0.09954557567834854,0.3037412166595459,0.5963785648345947,0.09988027811050415,0.9884219765663147,0.30377432703971863,0.5962680578231812,0.09995763748884201,0.9905901551246643,0.5,0.6284406781196594,0.6226540803909302,0.6255474090576172,0.9849821925163269,0.9884219765663147,0.9930461645126343,0.5243799090385437,0.02888827584683895,0.2766340672969818,0.0,0.0,0.0,0.5023126304149628,0.49768736958503723,alpha_override,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1
2000,0.5,-0.13059359707403928,0.1381027102470398,0.0075091131730005145,0.007147608324885368,4.768837243318558e-06,2.0789331756532192e-05,0.0003359466791152954,0.09954431653022766,0.09988026320934296,0.0658569484949112,0.1000017300248146,0.3027632236480713,0.5976924896240234,0.09954431653022766,0.9827162027359009,0.3028029799461365,0.5975704193115234,0.09962663799524307,0.9851057529449463,0.5,0.630363404750824,0.76075679063797,0.695560097694397,0.9850860834121704,0.9827162027359009,0.9921311140060425,0.5250300765037537,0.03603588417172432,0.28053295612335205,0.0,0.0,0.0,0.4531337022781372,0.5468662977218628,alpha_override,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1
