event_epoch,pre_epoch,feature,pre,post,diff,zscore,abs_z
200,0,env__plant_p25_island1,0.0,0.0,0.0,,
200,0,env__plant_p50_island0,1.0,1.0,0.0,,
200,0,env__plant_p50_island1,0.0,0.0,0.0,,
200,0,env__plant_p75_island0,1.0,1.0,0.0,,
200,0,env__plant_p75_island1,0.0,0.0,0.0,,
200,0,env__plant_p90_island0,1.0,1.0,0.0,,
200,0,env__plant_p90_island1,0.0,0.0,0.0,,
200,0,env__plant_std_island0,0.0,0.0,0.0,,
200,0,env__plant_std_island1,0.0,0.0,0.0,,
200,0,env__sun_max_island0,0.9971494674682616,0.9971494674682616,0.0,,
200,0,env__sun_max_island1,0.993687868118286,0.993687868118286,0.0,,
200,0,env__sun_mean_island0,0.52034102871697,0.52034102871697,0.0,0.0,0.0
200,0,env__sun_mean_island1,0.4885564722559031,0.4885564722559031,0.0,0.0,0.0
200,0,env__sun_min_island0,0.0014451146125793,0.0014451146125793,0.0,0.0,0.0
200,0,env__sun_min_island1,0.0001481175422668,0.0001481175422668,0.0,0.0,0.0
200,0,env__sun_p10_island0,0.1044861078262329,0.1044861078262329,0.0,,
200,0,env__sun_p10_island1,0.1129597723484039,0.1129597723484039,0.0,0.0,0.0
200,0,env__sun_p25_island0,0.2821458578109741,0.2821458578109741,0.0,,
200,0,env__sun_p25_island1,0.2146115452051162,0.2146115452051162,0.0,0.0,0.0
200,0,env__sun_p50_island0,0.5392620861530304,0.5392620861530304,0.0,,
200,0,env__sun_p50_island1,0.4924395978450775,0.4924395978450775,0.0,,
200,0,env__sun_p75_island0,0.7709793001413345,0.7709793001413345,0.0,,
200,0,env__sun_p75_island1,0.7553471624851227,0.7553471624851227,0.0,,
200,0,env__sun_p90_island0,0.9135849475860596,0.9135849475860596,0.0,,
200,0,env__sun_p90_island1,0.8738110065460205,0.8738110065460205,0.0,,
200,0,env__sun_std_island0,0.2879246506612548,0.2879246506612548,0.0,0.0,0.0
200,0,env__sun_std_island1,0.290335732936159,0.290335732936159,0.0,0.0,0.0
200,0,env__water_max_island0,0.9973546862602234,0.9973546862602234,0.0,,
200,0,env__water_max_island1,0.9847351312637328,0.9847351312637328,0.0,,
200,0,env__water_mean_island0,0.5193519178540149,0.5193519178540149,0.0,0.0,0.0
200,0,env__water_mean_island1,0.5335468045052361,0.5335468045052361,0.0,,
200,0,env__water_min_island0,0.0036272406578063,0.0036272406578063,0.0,0.0,0.0
200,0,env__water_min_island1,0.0039767622947692,0.0039767622947692,0.0,0.0,0.0
200,0,env__water_p10_island0,0.0931953191757202,0.0931953191757202,0.0,,
200,0,env__water_p10_island1,0.132313996553421,0.132313996553421,0.0,,
200,0,env__water_p25_island0,0.3049423098564148,0.3049423098564148,0.0,,
200,0,env__water_p25_island1,0.3018675297498703,0.3018675297498703,0.0,,
200,0,env__water_p50_island0,0.5183145105838776,0.5183145105838776,0.0,,
200,0,env__water_p50_island1,0.5789843499660492,0.5789843499660492,0.0,,
200,0,env__water_p75_island0,0.756737545132637,0.756737545132637,0.0,,
200,0,env__water_p75_island1,0.7746039032936096,0.7746039032936096,0.0,,
200,0,env__water_p90_island0,0.9178906083106996,0.9178906083106996,0.0,,
200,0,env__water_p90_island1,0.8888592422008514,0.8888592422008514,0.0,,
200,0,env__water_std_island0,0.287253889059205,0.287253889059205,0.0,0.0,0.0
200,0,env__water_std_island1,0.2794495767754103,0.2794495767754103,0.0,0.0,0.0
200,0,env__plant_mean_diff_0_minus_1,1.0,1.0,0.0,,
200,0,env__plant_std_diff_0_minus_1,0.0,0.0,0.0,,
200,0,env__plant_min_diff_0_minus_1,1.0,1.0,0.0,,
200,0,env__plant_p10_diff_0_minus_1,1.0,1.0,0.0,,
200,0,env__plant_p25_diff_0_minus_1,1.0,1.0,0.0,,
200,0,env__plant_p50_diff_0_minus_1,1.0,1.0,0.0,,
200,0,env__plant_p75_diff_0_minus_1,1.0,1.0,0.0,,
200,0,env__plant_p90_diff_0_minus_1,1.0,1.0,0.0,,
200,0,env__plant_max_diff_0_minus_1,1.0,1.0,0.0,,
200,0,env__sun_mean_diff_0_minus_1,0.03178455646106687,0.03178455646106687,0.0,,
200,0,env__sun_std_diff_0_minus_1,-0.0024110822749042193,-0.0024110822749042193,0.0,,
200,0,env__sun_min_diff_0_minus_1,0.0012969970703125,0.0012969970703125,0.0,,
200,0,env__sun_p10_diff_0_minus_1,-0.008473664522171007,-0.008473664522171007,0.0,,
200,0,env__sun_p25_diff_0_minus_1,0.06753431260585793,0.06753431260585793,0.0,0.0,0.0
200,0,env__sun_p50_diff_0_minus_1,0.04682248830795288,0.04682248830795288,0.0,,
200,0,env__sun_p75_diff_0_minus_1,0.015632137656211853,0.015632137656211853,0.0,,
200,0,env__sun_p90_diff_0_minus_1,0.03977394104003906,0.03977394104003906,0.0,,
200,0,env__sun_max_diff_0_minus_1,0.003461599349975586,0.003461599349975586,0.0,,
200,0,env__water_mean_diff_0_minus_1,-0.01419488665122115,-0.01419488665122115,0.0,,
200,0,env__water_std_diff_0_minus_1,0.00780431228379469,0.00780431228379469,0.0,,
200,0,env__water_min_diff_0_minus_1,-0.00034952163696290017,-0.00034952163696290017,0.0,,
200,0,env__water_p10_diff_0_minus_1,-0.03911867737770079,-0.03911867737770079,0.0,0.0,0.0
200,0,env__water_p25_diff_0_minus_1,0.0030747801065444946,0.0030747801065444946,0.0,,
200,0,env__water_p50_diff_0_minus_1,-0.06066983938217163,-0.06066983938217163,0.0,,
200,0,env__water_p75_diff_0_minus_1,-0.017866358160972595,-0.017866358160972595,0.0,,
200,0,env__water_p90_diff_0_minus_1,0.029031366109848133,0.029031366109848133,0.0,,
200,0,env__water_max_diff_0_minus_1,0.01261955499649059,0.01261955499649059,0.0,,
200,0,env__err_abs_mean_diff_0_minus_1,-0.38632227651989354,-0.044366431498296305,0.34195584502159726,2.5624692627834675,2.5624692627834675
200,0,env__err_abs_std_diff_0_minus_1,0.0950939997979622,0.0704209584798979,-0.02467304131806429,-0.8397369127947434,0.8397369127947434
200,0,env__err_abs_min_diff_0_minus_1,-0.6530851721763612,-0.1352298110723495,0.5178553611040118,2.681796302945808,2.681796302945808
200,0,env__err_abs_p10_diff_0_minus_1,-0.5346799790859224,-0.12551434338092798,0.40916563570499437,2.541382365495356,2.541382365495356
200,0,env__err_abs_p25_diff_0_minus_1,-0.4275338053703308,-0.1009969264268875,0.3265368789434433,2.44228478471369,2.44228478471369
200,0,env__err_abs_p50_diff_0_minus_1,-0.3731366991996765,-0.058202855288982405,0.3149338439106941,2.518536628828313,2.518536628828313
200,0,env__err_abs_p75_diff_0_minus_1,-0.32941445708274847,0.0023355148732663034,0.33174997195601474,2.6654054573040424,2.6654054573040424
200,0,env__err_abs_p90_diff_0_minus_1,-0.28485184907913214,0.05505739152431491,0.33990924060344707,2.446831666411774,2.446831666411774
200,0,env__err_abs_max_diff_0_minus_1,-0.05858957767486572,0.25352877378463745,0.3121183514595032,1.8454234408068684,1.8454234408068684
200,0,env__err_signed_mean_diff_0_minus_1,-0.899803994314393,-0.2167933703503933,0.6830106239639997,2.666670008177472,2.666670008177472
200,0,env__err_signed_std_diff_0_minus_1,0.1640629435989201,0.13641371333117672,-0.02764923026774338,-0.5953087903643574,0.5953087903643574
200,0,env__err_signed_min_diff_0_minus_1,-1.1123308539390564,-0.6140702217817307,0.49826063215732574,2.3207422625519025,2.3207422625519025
200,0,env__err_signed_p10_diff_0_minus_1,-1.0309122204780579,-0.3917599469423293,0.6391522735357286,2.278773076789859,2.278773076789859
200,0,env__err_signed_p25_diff_0_minus_1,-0.9866551458835602,-0.3063243180513381,0.6803308278322221,2.484354038874604,2.484354038874604
200,0,env__err_signed_p50_diff_0_minus_1,-0.9436523616313934,-0.2284223660826683,0.7152299955487251,2.6063479346191394,2.6063479346191394
200,0,env__err_signed_p75_diff_0_minus_1,-0.8845664709806442,-0.11410463228821749,0.7704618386924267,2.8731170231664533,2.8731170231664533
200,0,env__err_signed_p90_diff_0_minus_1,-0.7277622520923615,-0.03161691129207608,0.6961453408002853,3.034863734886277,3.034863734886277
200,0,env__err_signed_max_diff_0_minus_1,-0.05858957767486572,0.1455239653587341,0.20411354303359983,2.1756679079921333,2.1756679079921333
200,0,prof__attn_mass_0_2_island0,0.4217910170555115,0.3775878548622131,-0.044203162193298395,-1.3666465502976457,1.3666465502976457
200,0,prof__attn_mass_0_2_island1,0.4229377508163452,0.3693277239799499,-0.05361002683639532,-1.583723668894904,1.583723668894904
200,0,prof__attn_mass_3_5_island0,0.4335679113864898,0.4735782146453857,0.040010303258895874,0.49447771084785486,0.49447771084785486
200,0,prof__attn_mass_3_5_island1,0.4327481985092163,0.4985164999961853,0.065768301486969,0.8649758179541033,0.8649758179541033
200,0,prof__attn_mass_6_island0,0.1446408033370971,0.1488338112831115,0.0041930079460143765,0.07466389105167877,0.07466389105167877
200,0,prof__attn_mass_6_island1,0.1443139761686325,0.1321558505296707,-0.01215812563896182,-0.24035676298610206,0.24035676298610206
200,0,prof__attn_mean_0_island0,0.1399664282798767,0.1152956113219261,-0.024670816957950606,-1.5304135393809057,1.5304135393809057
200,0,prof__attn_mean_0_island1,0.1416679322719574,0.1344650685787201,-0.007202863693237305,-0.31497321331243555,0.31497321331243555
200,0,prof__attn_mean_1_island0,0.1409114003181457,0.1311584711074829,-0.009752929210662786,-0.5661939180644846,0.5661939180644846
200,0,prof__attn_mean_1_island1,0.1406798064708709,0.1181620955467224,-0.02251771092414849,-1.7878700114259884,1.7878700114259884
200,0,prof__attn_mean_2_island0,0.1409132033586502,0.1311337649822235,-0.009779438376426697,-0.5651844723605501,0.5651844723605501
200,0,prof__attn_mean_2_island1,0.1405900120735168,0.1167005449533462,-0.023889467120170593,-1.5909217864944964,1.5909217864944964
200,0,prof__attn_mean_3_island0,0.1452069580554962,0.1539424061775207,0.008735448122024508,0.2406068921883352,0.2406068921883352
200,0,prof__attn_mean_3_island1,0.1448532044887542,0.1604713499546051,0.015618145465850913,0.5332420913569343,0.5332420913569343
200,0,prof__attn_mean_4_island0,0.1440464556217193,0.17424076795578,0.030194312334060697,0.4993940562946199,0.4993940562946199
200,0,prof__attn_mean_4_island1,0.1435351222753524,0.18225659430027,0.0387214720249176,0.6487304684907641,0.6487304684907641
200,0,prof__attn_mean_5_island0,0.1443144977092743,0.1453950405120849,0.0010805428028106134,0.019754174695472575,0.019754174695472575
200,0,prof__attn_mean_5_island1,0.1443598866462707,0.1557885408401489,0.011428654193878202,0.23415628541270797,0.23415628541270797
200,0,prof__attn_mean_6_island0,0.1446408033370971,0.1488338112831115,0.0041930079460143765,0.07466389105167877,0.07466389105167877
200,0,prof__attn_mean_6_island1,0.1443139761686325,0.1321558505296707,-0.01215812563896182,-0.24035676298610206,0.24035676298610206
200,0,prof__corr_y_mix_true_island0,0.7538513541221619,0.677250325679779,-0.07660102844238281,-1.4895246601224412,1.4895246601224412
200,0,prof__corr_y_mix_true_island1,0.0,0.0,0.0,,
200,0,prof__delta_plant_mean_island0,0.0080859791487455,0.6892917156219482,0.6812057364732027,2.6647948833866573,2.6647948833866573
200,0,prof__delta_plant_mean_island1,0.0,0.0,0.0,,
200,0,prof__delta_ratio_sun_over_plant_island0,0.1516278776119728,0.5393625321642378,0.38773465455226497,2.7748454895806223,2.7748454895806223
200,0,prof__delta_ratio_sun_over_plant_island1,103201.14670321344,3592738.8817071915,3489537.735003978,3.2463850061990156,3.2463850061990156
200,0,prof__delta_sun_mean_island0,0.0012260613730177,0.371778130531311,0.3705520691582933,2.4502912212673027,2.4502912212673027
200,0,prof__delta_sun_mean_island1,0.0010320114670321,0.0359273888170719,0.0348953773500398,3.246385006199016,3.246385006199016
200,0,prof__y_mix_mean_island0,0.6686887741088867,0.8702467083930969,0.2015579342842102,2.8686527826995114,2.8686527826995114
200,0,prof__y_mix_mean_island1,0.6605730652809143,0.1791204512119293,-0.481452614068985,-2.549611992921613,2.549611992921613
200,0,prof__y_mix_std_island0,0.0009319523232989,0.2155960202217102,0.2146640678984113,3.0211791844768205,3.0211791844768205
200,0,prof__y_mix_std_island1,0.0007850969559513,0.0234102364629507,0.0226251395069994,2.2674501323903526,2.2674501323903526
200,0,prof__y_sem_mean_island0,0.6936278939247131,0.7790800333023071,0.085452139377594,1.2344133390248206,1.2344133390248206
200,0,prof__y_sem_mean_island1,0.692179262638092,1.0003217312259949e-06,-0.6921782623163608,-3.316624788977319,3.316624788977319
200,0,prof__y_stat_mean_island0,0.6437496542930603,0.9614135026931764,0.3176638484001161,0.7306420360827577,0.7306420360827577
200,0,prof__y_stat_mean_island1,0.6289668679237366,0.3582399189472198,-0.2707269489765168,-0.6379181439543351,0.6379181439543351
200,0,prof__y_mix_mean_diff_0_minus_1,0.008115708827972412,0.6911262571811676,0.6830105483531952,2.666669708387671,2.666669708387671
200,0,prof__y_mix_std_diff_0_minus_1,0.00014685536734760003,0.1921857837587595,0.1920389283914119,2.7098098992300126,2.7098098992300126
200,0,prof__corr_y_mix_true_diff_0_minus_1,0.7538513541221619,0.677250325679779,-0.07660102844238281,-1.4895246601224412,1.4895246601224412
200,0,prof__y_stat_mean_diff_0_minus_1,0.01478278636932373,0.6031735837459566,0.5883907973766329,2.3460025661164057,2.3460025661164057
200,0,prof__y_sem_mean_diff_0_minus_1,0.0014486312866210938,0.7790790329805759,0.7776304016939548,2.9401973852752223,2.9401973852752223
200,0,prof__delta_sun_mean_diff_0_minus_1,0.00019404990598559987,0.33585074171423906,0.33565669180825347,2.2693361095107663,2.2693361095107663
200,0,prof__delta_plant_mean_diff_0_minus_1,0.0080859791487455,0.6892917156219482,0.6812057364732027,2.6647948833866573,2.6647948833866573
200,0,prof__delta_ratio_sun_over_plant_diff_0_minus_1,-103200.99507533583,-3592738.3423446594,-3489537.3472693237,-3.2463847916045157,3.2463847916045157
200,0,prof__attn_mean_0_diff_0_minus_1,-0.0017015039920806885,-0.01916945725679399,-0.0174679532647133,-0.5230248568698638,0.5230248568698638
200,0,prof__attn_mean_1_diff_0_minus_1,0.00023159384727480803,0.012996375560760512,0.012764781713485704,0.5999083389741553,0.5999083389741553
200,0,prof__attn_mean_2_diff_0_minus_1,0.00032319128513341733,0.014433220028877314,0.014110028743743896,0.5556231671507015,0.5556231671507015
200,0,prof__attn_mean_3_diff_0_minus_1,0.00035375356674199887,-0.006528943777084406,-0.006882697343826405,-0.320523746351364,0.320523746351364
200,0,prof__attn_mean_4_diff_0_minus_1,0.0005113333463669101,-0.008015826344489996,-0.008527159690856906,-0.49142544921843595,0.49142544921843595
200,0,prof__attn_mean_5_diff_0_minus_1,-4.538893699640445e-05,-0.010393500328063993,-0.010348111391067588,-0.6438057898989581,0.6438057898989581
200,0,prof__attn_mean_6_diff_0_minus_1,0.00032682716846460513,0.0166779607534408,0.016351133584976196,1.8954517076332114,1.8954517076332114
200,0,prof__attn_mass_0_2_diff_0_minus_1,-0.0011467337608337402,0.008260130882263184,0.009406864643096924,0.424622769477028,0.424622769477028
200,0,prof__attn_mass_3_5_diff_0_minus_1,0.0008197128772735041,-0.024938285350799616,-0.02575799822807312,-0.9480700711901104,0.9480700711901104
200,0,prof__attn_mass_6_diff_0_minus_1,0.00032682716846460513,0.0166779607534408,0.016351133584976196,1.8954517076332114,1.8954517076332114
200,0,threshold,0.4674119353294372,0.1569372490048408,-0.3104746863245964,-2.49541551065989,2.49541551065989
200,0,threshold_prev,,0.4674119353294372,,,
200,0,threshold_diff,,-0.3104746863245964,,,
400,200,env__err_abs_max_island0,0.478083074092865,0.6981815099716187,0.22009843587875366,2.2224462908715528,2.2224462908715528
400,200,env__err_abs_max_island1,0.2245543003082275,0.0244753770530223,-0.2000789232552052,-1.1634889807411402,1.1634889807411402
400,200,env__err_abs_mean_island0,0.13475403395739,0.1577788473087105,0.023024813351320506,0.3550401928355602,0.3550401928355602
400,200,env__err_abs_mean_island1,0.1791204654556863,0.0224766793441684,-0.1566437861115179,-0.829533067950719,0.829533067950719
400,200,env__err_abs_min_island0,0.0007573366165161,0.0010253190994262,0.00026798248291009987,0.15972098160197334,0.15972098160197334
400,200,env__err_abs_min_island1,0.1359871476888656,0.0201042685657739,-0.1158828791230917,-0.5950866437087492,0.5950866437087492
400,200,env__err_abs_p10_island0,0.02200847864151,0.0251688957214355,0.003160417079925499,0.0926914910055821,0.0926914910055821
400,200,env__err_abs_p10_island1,0.147522822022438,0.0208677193149924,-0.1266551027074456,-0.6513774575601864,0.6513774575601864
400,200,env__err_abs_p25_island0,0.0583713799715042,0.06659971550107,0.008228335529565797,0.13251275053822037,0.13251275053822037
400,200,env__err_abs_p25_island1,0.1593683063983917,0.0215414385311305,-0.1378268678672612,-0.7117737652166796,0.7117737652166796
400,200,env__err_abs_p50_island0,0.1226404309272766,0.121711790561676,-0.0009286403656005998,-0.012952782496936186,0.012952782496936186
400,200,env__err_abs_p50_island1,0.180843286216259,0.0226305443793535,-0.1582127418369055,-0.8264933874946573,0.8264933874946573
400,200,env__err_abs_p75_island0,0.198065385222435,0.2109183222055435,0.012852936983108493,0.1591388421424119,0.1591388421424119
400,200,env__err_abs_p75_island1,0.1957298703491687,0.023330180440098,-0.1723996899090707,-0.9252955575564612,0.9252955575564612
400,200,env__err_abs_p90_island0,0.2665081918239593,0.3493262231349945,0.08281803131103521,0.8708297854096241,0.8708297854096241
400,200,env__err_abs_p90_island1,0.2114508002996444,0.023974921554327,-0.18747587874531738,-1.0439472306841815,1.0439472306841815
400,200,env__err_abs_std_island0,0.0938311958610622,0.1295402301853586,0.035709034324296396,1.7027378708816239,1.7027378708816239
400,200,env__err_abs_std_island1,0.0234102373811643,0.001145817543567,-0.022264419837597298,-2.231299478188847,2.231299478188847
400,200,env__err_signed_max_island0,0.3700782656669616,0.2870002388954162,-0.08307802677154541,-0.8756923250271474,0.8756923250271474
400,200,env__err_signed_max_island1,0.2245543003082275,0.0244753770530223,-0.2000789232552052,-1.1634889807411402,1.1634889807411402
400,200,env__err_signed_mean_island0,-0.037672904894707,-0.0609702623469081,-0.023297357452201094,-0.33157728782873025,0.33157728782873025
400,200,env__err_signed_mean_island1,0.1791204654556863,0.0224766793441684,-0.1566437861115179,-0.829533067950719,0.829533067950719
400,200,env__err_signed_min_island0,-0.478083074092865,-0.6981815099716187,-0.22009843587875366,-2.4186212527549245,2.4186212527549245
400,200,env__err_signed_min_island1,0.1359871476888656,0.0201042685657739,-0.1158828791230917,-0.5950866437087492,0.5950866437087492
400,200,env__err_signed_p10_island0,-0.2442371249198913,-0.3493262231349945,-0.1050890982151032,-0.9676286665113536,0.9676286665113536
400,200,env__err_signed_p10_island1,0.147522822022438,0.0208677193149924,-0.1266551027074456,-0.6513774575601864,0.6513774575601864
400,200,env__err_signed_p25_island0,-0.1469560116529464,-0.1965665593743324,-0.04961054772138601,-0.5604539610055437,0.5604539610055437
400,200,env__err_signed_p25_island1,0.1593683063983917,0.0215414385311305,-0.1378268678672612,-0.7117737652166796,0.7117737652166796
400,200,env__err_signed_p50_island0,-0.0475790798664093,-0.0116706192493438,0.0359084606170655,0.41900923821138686,0.41900923821138686
400,200,env__err_signed_p50_island1,0.180843286216259,0.0226305443793535,-0.1582127418369055,-0.8264933874946573,0.8264933874946573
400,200,env__err_signed_p75_island0,0.0816252380609512,0.0968174487352371,0.015192210674285889,0.17229012351532874,0.17229012351532874
400,200,env__err_signed_p75_island1,0.1957298703491687,0.023330180440098,-0.1723996899090707,-0.9252955575564612,0.9252955575564612
400,200,env__err_signed_p90_island0,0.1798338890075683,0.1481659114360809,-0.0316679775714874,-0.5092622034660937,0.5092622034660937
400,200,env__err_signed_p90_island1,0.2114508002996444,0.023974921554327,-0.18747587874531738,-1.0439472306841815,1.0439472306841815
400,200,env__err_signed_std_island0,0.159823950712341,0.1948267512532359,0.035002800540894885,0.919257789542664,0.919257789542664
400,200,env__err_signed_std_island1,0.0234102373811643,0.001145817543567,-0.022264419837597298,-2.231299478188847,2.231299478188847
400,200,env__plant_max_island0,1.0,1.0,0.0,,
400,200,env__plant_max_island1,0.0,0.0,0.0,,
400,200,env__plant_mean_island0,1.0,1.0,0.0,,
400,200,env__plant_mean_island1,0.0,0.0,0.0,,
400,200,env__plant_min_island0,1.0,1.0,0.0,,
400,200,env__plant_min_island1,0.0,0.0,0.0,,
400,200,env__plant_p10_island0,1.0,1.0,0.0,,
400,200,env__plant_p10_island1,0.0,0.0,0.0,,
400,200,env__plant_p25_island0,1.0,1.0,0.0,,
400,200,env__plant_p25_island1,0.0,0.0,0.0,,
400,200,env__plant_p50_island0,1.0,1.0,0.0,,
400,200,env__plant_p50_island1,0.0,0.0,0.0,,
400,200,env__plant_p75_island0,1.0,1.0,0.0,,
400,200,env__plant_p75_island1,0.0,0.0,0.0,,
400,200,env__plant_p90_island0,1.0,1.0,0.0,,
400,200,env__plant_p90_island1,0.0,0.0,0.0,,
400,200,env__plant_std_island0,0.0,0.0,0.0,,
400,200,env__plant_std_island1,0.0,0.0,0.0,,
400,200,env__sun_max_island0,0.9971494674682616,0.9971494674682616,0.0,,
400,200,env__sun_max_island1,0.993687868118286,0.993687868118286,0.0,,
400,200,env__sun_mean_island0,0.52034102871697,0.52034102871697,0.0,0.0,0.0
400,200,env__sun_mean_island1,0.4885564722559031,0.4885564722559031,0.0,0.0,0.0
400,200,env__sun_min_island0,0.0014451146125793,0.0014451146125793,0.0,0.0,0.0
400,200,env__sun_min_island1,0.0001481175422668,0.0001481175422668,0.0,0.0,0.0
400,200,env__sun_p10_island0,0.1044861078262329,0.1044861078262329,0.0,,
400,200,env__sun_p10_island1,0.1129597723484039,0.1129597723484039,0.0,0.0,0.0
400,200,env__sun_p25_island0,0.2821458578109741,0.2821458578109741,0.0,,
400,200,env__sun_p25_island1,0.2146115452051162,0.2146115452051162,0.0,0.0,0.0
400,200,env__sun_p50_island0,0.5392620861530304,0.5392620861530304,0.0,,
400,200,env__sun_p50_island1,0.4924395978450775,0.4924395978450775,0.0,,
400,200,env__sun_p75_island0,0.7709793001413345,0.7709793001413345,0.0,,
400,200,env__sun_p75_island1,0.7553471624851227,0.7553471624851227,0.0,,
400,200,env__sun_p90_island0,0.9135849475860596,0.9135849475860596,0.0,,
400,200,env__sun_p90_island1,0.8738110065460205,0.8738110065460205,0.0,,
400,200,env__sun_std_island0,0.2879246506612548,0.2879246506612548,0.0,0.0,0.0
400,200,env__sun_std_island1,0.290335732936159,0.290335732936159,0.0,0.0,0.0
400,200,env__water_max_island0,0.9973546862602234,0.9973546862602234,0.0,,
400,200,env__water_max_island1,0.9847351312637328,0.9847351312637328,0.0,,
400,200,env__water_mean_island0,0.5193519178540149,0.5193519178540149,0.0,0.0,0.0
400,200,env__water_mean_island1,0.5335468045052361,0.5335468045052361,0.0,,
