epoch,delta_plant_mean_island0,delta_plant_mean_island1,delta_plant_std_island0,delta_plant_std_island1,delta_sun_mean_island0,delta_sun_mean_island1,delta_sun_std_island0,delta_sun_std_island1,delta_water_mean_island0,delta_water_mean_island1,delta_water_std_island0,delta_water_std_island1,delta_err_abs_mean_island0,delta_err_abs_mean_island1,delta_err_abs_p90_island0,delta_err_abs_p90_island1,delta_err_signed_mean_island0,delta_err_signed_mean_island1,delta_plant_mean_diff_0_minus_1,delta_plant_std_diff_0_minus_1,delta_sun_mean_diff_0_minus_1,delta_sun_std_diff_0_minus_1,delta_water_mean_diff_0_minus_1,delta_water_std_diff_0_minus_1,delta_err_abs_mean_diff_0_minus_1,delta_err_abs_p90_diff_0_minus_1,delta_err_signed_mean_diff_0_minus_1,delta_y_mix_mean_island0,delta_y_mix_mean_island1,delta_y_mix_std_island0,delta_y_mix_std_island1,delta_corr_y_mix_true_island0,delta_corr_y_mix_true_island1,delta_y_stat_mean_island0,delta_y_stat_mean_island1,delta_y_sem_mean_island0,delta_y_sem_mean_island1,delta_delta_sun_mean_island0,delta_delta_sun_mean_island1,delta_delta_plant_mean_island0,delta_delta_plant_mean_island1,delta_delta_ratio_sun_over_plant_island0,delta_delta_ratio_sun_over_plant_island1,delta_attn_mass_0_2_island0,delta_attn_mass_0_2_island1,delta_attn_mass_3_5_island0,delta_attn_mass_3_5_island1,delta_attn_mass_6_island0,delta_attn_mass_6_island1,delta_y_mix_mean_diff_0_minus_1,delta_y_mix_std_diff_0_minus_1,delta_corr_y_mix_true_diff_0_minus_1,delta_y_stat_mean_diff_0_minus_1,delta_y_sem_mean_diff_0_minus_1,delta_delta_sun_mean_diff_0_minus_1,delta_delta_plant_mean_diff_0_minus_1,delta_delta_ratio_sun_over_plant_diff_0_minus_1,delta_attn_mass_0_2_diff_0_minus_1,delta_attn_mass_3_5_diff_0_minus_1,delta_attn_mass_6_diff_0_minus_1,prev_epoch,delta_epsilon_all,delta_dM_all,delta_dC_all,delta_d_cf_all,delta_d_att_all,delta_d_self_all,delta_epsilon_0,delta_d_cf_0,delta_d_att_0,delta_d_self_0,delta_epsilon_1,delta_d_cf_1,delta_d_att_1,delta_d_self_1,delta_threshold
400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023024813351320506,-0.1566437861115179,0.08281803131103521,-0.18747587874531738,-0.023297357452201094,-0.1566437861115179,0.0,0.0,0.0,0.0,0.0,0.0,0.1796685994628384,0.2702939100563526,0.1333464286593168,-0.023297250270843506,-0.156643770635128,0.07180431485176081,-0.0222644188906998,0.07989203929901123,0.0,1.34449303150177,1.0906916558742523,0.044881582260131836,-3.198010745109059e-10,0.22571867704391485,-0.0339232934638858,0.1350896954536438,0.0,0.18541945867157705,-3392329.3463885784,-0.05806070566177368,-0.08669275045394892,0.11347252130508428,0.1468888521194458,-0.055411800742149284,-0.06019607931375509,0.13334652036428452,0.09406873374246061,0.07989203929901123,0.2538013756275175,0.04488158257993291,0.25964197050780063,0.1350896954536438,3392329.5318080373,0.028632044792175237,-0.03341633081436152,0.004784278571605807,200.0,-0.6503406320698559,-0.953191698063165,-0.3028510659933091,-1.164990484714508,0.145337357185781,0.0565323308110237,-0.7105016722343862,-1.0852741301059725,0.1459481902420521,0.051218830049037906,-0.4894445871415711,-1.3853827970110613,0.1449618740007281,0.048037894070148496,0.24366519879549742
600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0488457916938561,0.07759357619044539,-0.11224967241287231,0.1060785762965679,0.045922946085796695,0.07759357619044539,0.0,0.0,0.0,0.0,0.0,0.0,-0.1264393678843015,-0.2183282487094402,-0.0316706301046487,0.04592287540435791,0.0775935724377632,-0.06418840587139132,0.0197884251829237,0.010671079158782959,0.0,-1.184557557106018,-1.0981370508670807,-0.022278964519500732,2.9558577807620168e-12,-0.10396125912666321,0.0251258453354239,-0.03328120708465576,0.0,-0.10092228289972638,2512584.533542395,0.056164383888244684,0.05410000681877131,0.006607770919799805,-0.00907212495803833,-0.0627720840275288,-0.0450279824435711,-0.031670697033405304,-0.08397683105431503,0.010671079158782959,-0.08642050623893738,-0.02227896452245659,-0.1290871044620871,-0.03328120708465576,-2512584.6344646784,0.0020643770694733776,0.015679895877838135,-0.017744101583957707,400.0,-0.10228816699236638,-0.1557777440175414,-0.05348957702517511,-0.0122441649436951,-0.1376839652657509,0.001376178115606301,-0.089514633640647,-0.0166728794574737,-0.1381200067698956,0.007360249757766696,-0.1501834524853415,-5.088622856419533e-10,-0.1257757041603327,-0.015168080106377602,0.0811833795160055
800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03954161984964891,-0.03559641066171669,-0.0986287593841553,-0.018385082483291598,0.0106095700584194,-0.03559641066171669,0.0,0.0,0.0,0.0,0.0,0.0,-0.0039452091879322165,-0.0802436769008637,0.0462059807201361,0.010609686374664307,-0.0355964079499245,-0.049523219466209384,0.009262559935450502,0.053016722202301025,0.0,-0.18470233678817738,-0.19234757125377658,0.07904571294784546,4.547473508864641e-13,-0.004168808460235596,0.0036696549504996005,0.04547923803329468,0.0,-0.0388982451554406,366965.495049953,-0.006496012210846003,-0.009846985340118408,0.01679617166519165,0.01489412784576416,-0.010300129652023302,-0.005047164857387498,0.046206094324588776,-0.05878577940165988,0.053016722202301025,0.007645234465599171,0.07904571294739071,-0.007838463410735186,0.04547923803329468,-366965.53394819796,0.0033509731292724054,0.0019020438194274902,-0.005252964794635804,600.0,-0.0368403345346451,0.0034475885331630984,0.04028792306780821,0.027830675244331398,0.0204473827034235,-0.049153989180922494,-0.0407410338521004,0.0378970503807068,0.020738912746310303,-0.0524719450622797,-0.0193486628168989,-6.366462912410498e-12,0.0172242280095816,-0.0399808138608933,-0.0519429044798016
1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008472102753658978,-0.022063574383911808,-0.0052913427352905,-0.025328457355499295,0.0085798161143951,-0.022063574383911808,0.0,0.0,0.0,0.0,0.0,0.0,0.02121636410854591,0.020037114620208796,0.030643390498306902,0.008579790592193604,-0.022063575685024303,-0.019807264208793612,-0.002472743391990599,-0.0035690665245056152,0.0,-0.019061446189880482,-0.0662903785705567,0.026624679565429688,-2.6147972675971687e-12,-0.01319056749343872,-0.005111059173941602,0.030918419361114502,0.0,-0.03605386519258502,-511105.9173941612,-0.014585614204406683,0.005655795335769709,0.01957714557647705,-0.0019935965538024902,-0.004991673864424199,-0.003662157803773901,0.030643366277217976,-0.017334520816803006,-0.0035690665245056152,0.04722893238067627,0.026624679568044485,-0.008079508319497108,0.030918419361114502,511105.881340296,-0.02024140954017639,0.02157074213027954,-0.0013295160606502984,800.0,-0.0223158197477459,-0.06159702409058809,-0.0392812043428421,-0.0266943573951721,-0.0230628661811352,-0.004266284406185101,-0.0105829574167728,-0.03634973615407951,-0.013331502676010201,-0.0053084418177605005,-0.0552061055757182,4.320099833421408e-12,-0.0483633037656546,-0.0013850200921297004,0.0261136181652546
1200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024197089703792973,-0.008572332766454895,0.012495279312133706,-0.011697825044393512,0.0100696900899106,-0.008572332766454895,0.0,0.0,0.0,0.0,0.0,0.0,0.010992041736834192,0.024193104356527217,0.018642022856365494,0.010069668292999157,-0.008572328835725701,-0.002541050314903287,-0.0019646715372801,-0.003937482833862305,0.0,-0.0025739669799803577,-0.022343255579471505,0.021475434303283802,-1.1368683772161603e-12,-0.000845491886138916,-0.0030684191733598987,0.018858492374420166,0.0,-0.012632686002296833,-306841.9173359871,-0.024804234504699707,0.008833527565002441,0.02784055471420288,-0.006461083889007568,-0.0030361730605364,-0.0023726038634777,0.01864199712872483,-0.0005763787776231766,-0.003937482833862305,0.01976928859949112,0.02147543430442067,0.002222927287220955,0.018858492374420166,306841.9047033009,-0.03363776206970215,0.03430163860321045,-0.0006635691970587002,1000.0,-0.0179359265603125,-0.028474402148276602,-0.0105384755879641,-0.0085173398256302,-0.0181005722843111,-0.0017786165699362998,-0.0237578758969902,-0.0115980878472328,-0.024922639131546,-0.0019555129110812998,-0.0124897854407401,-2.0463630789890877e-12,-0.0109035382047295,-0.0012895446270703996,0.008379083126783302
1400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.001780834600067e-05,-0.004453824644716602,-0.0063899159431456964,-0.006231725215911893,-0.0372628233534224,-0.004453824644716602,0.0,0.0,0.0,0.0,0.0,0.0,0.004503842453062602,-0.00015819072723380345,-0.0328089987087058,-0.037262916564941295,-0.004453826695680698,-0.012630194425582913,-0.0010778084397316014,0.006265521049499512,0.0,-0.014204978942871205,-0.011699739843606997,-0.06026005744934093,-3.410605131648481e-13,-0.04195168614387518,-0.0018027611076831991,-0.03267967700958252,0.0,-0.028613168924522703,-180276.11076831794,0.00011110305786132812,0.001947999000549261,0.002308785915374756,0.00092315673828125,-0.0024201814085244994,-0.002870981581509101,-0.032809089869260566,-0.011552385985851316,0.006265521049499512,-0.002505239099264256,-0.06026005744899987,-0.04014892503619194,-0.03267967700958252,180276.0821551492,-0.0018368959426879328,0.0013856291770935059,0.0004508001729846018,1200.0,-0.0327688427641987,-0.0045695034787059,0.0281993392854929,-0.0029125362634658996,-0.0017199781723320003,-0.0003199893981218,-0.0472408710047603,-0.0039660036563873,-0.0040813153609633,-0.0006159953773021,0.0006884792809286997,-1.8189894035458565e-12,-0.0001807603985071,0.0004983767867087997,0.0008744075894355982
1600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002153072664712291,-0.001620580291594599,-0.004263103008270291,-0.0004862472414970953,0.004326027362270602,-0.001620580291594599,0.0,0.0,0.0,0.0,0.0,0.0,-0.000532492373117692,-0.003776855766773196,0.005946607653865205,0.004326164722442627,-0.001620581373572301,-0.0018167644739151,0.0006227698177098985,0.00923985242843628,0.0,0.0008705258369445801,-0.007058952003717402,0.0057479143142700195,-3.410605131648481e-13,-0.013445138931274414,-0.0002448074519634004,0.005954086780548096,0.0,-0.019156830478050724,-24480.745196342934,-0.0012973546981812079,-0.0023657083511351984,0.0033760666847229004,0.004941344261169434,-0.0020784139633179006,-0.002575760707259199,0.0059467460960148655,-0.002439534291625009,0.00923985242843628,0.007929477840662003,0.00574791431461108,-0.013200331479311045,0.005954086780548096,24480.72603951255,0.0010683536529539905,-0.0015652775764465332,0.0004973467439412984,1400.0,0.0409870026633142,0.0020530931651591994,-0.038933909498155096,0.0015528872609139,0.0012471554800868,-0.00032940600067379996,0.056298965588212,0.002114571630954701,0.0017992416396737,-0.0003417702391743998,0.00035929074523469986,2.2737367544323206e-13,0.00025416957214470005,-0.0002952273935078998,0.00031507853418590026
1800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005412615201574711,-0.004350156300728603,-0.010362327098846408,-0.00888057425618171,0.013094477514003198,-0.004350156300728603,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010624589008461083,-0.0014817528426646909,0.0174446338147318,0.013094305992126465,-0.004350155591964701,0.007638305425644004,-0.002728534862399098,0.012305736541748047,0.0,0.00031000375747680664,-0.0037266090512276043,0.028268814086914174,-3.4106051337660633e-13,0.04572436213493353,-0.0026752576231957002,0.017659246921539307,0.0,0.042286738026702575,-267525.7623195646,-0.003178417682647705,-0.0067252516746521,0.004796087741851807,0.008777320384979248,-0.001617883797735,-0.002051902003586301,0.017444461584091187,0.010366840288043105,0.012305736541748047,0.004036612808704487,0.028268814087255234,0.04839961975812923,0.017659246921539307,267525.80460630264,0.0035468339920043945,-0.003981232643127441,0.00043401820585130084,1600.0,-0.0231760332826524,-0.0095362600404769,0.0136397732421756,-0.007768776267767,-0.0017038083169609,-0.00047734286636119997,-0.0309898275445448,-0.010578766465187002,-0.0023559783148812,-0.0004605189897120001,-0.0007044626401303995,-2.2737367544323206e-13,-0.00024250242859119998,-0.0005238512530923002,-0.002994560636579907
2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006770669938401946,-0.0012504141401115977,-0.004537552595138605,-0.0020038466900586943,-0.008363774244455599,-0.0012504141401115977,0.0,0.0,0.0,0.0,0.0,0.0,0.0005733471462714065,-0.002533705905079925,-0.007113360104344001,-0.008363664150238037,-0.0012504179030656988,-0.003086805343627985,0.00015669502317909936,0.011679768562316895,0.0,-0.0005643963813781738,-0.0048177689313887995,-0.016825616359710804,-2.2737367501971559e-13,-0.012635082006454523,-0.00041415542364120136,-0.007084012031555176,0.0,-0.010198674203853453,-41415.54236412048,-0.001892238855361883,-0.007375538349151611,0.0031508207321166992,0.00901174545288086,-0.0012583984062075,-0.0016361996531486,-0.007113246247172356,-0.003243500366807081,0.011679768562316895,0.00425337255001057,-0.01682561635948343,-0.012220926582813318,-0.007084012031555176,41415.532165446086,0.005483299493789728,-0.00586092472076416,0.00037780124694110004,1800.0,0.013418255024589598,0.006229262449778599,-0.007188992574810999,0.006938684731721901,5.952792707830001e-05,-0.0003744238056242,0.0180929447087692,0.0094484239816665,7.825340435370002e-05,-0.0003594928421080002,-0.0011199095755684003,-4.547473508864641e-13,3.674300387499982e-06,-0.0004157037474214998,0.0039176428690551116
