pre_epoch,event_epoch,Xprev__prof__attn_mass_0_2_island0,Xprev__prof__attn_mass_0_2_island1,Xprev__prof__attn_mass_3_5_island0,Xprev__prof__attn_mass_3_5_island1,Xprev__prof__attn_mean_3_island0,Xprev__prof__attn_mean_3_island1,Xprev__prof__attn_mean_4_island0,Xprev__prof__attn_mean_4_island1,Xprev__prof__attn_mean_5_island0,Xprev__prof__attn_mean_5_island1,Xprev__prof__delta_ratio_sun_over_plant_island0,Xprev__prof__delta_ratio_sun_over_plant_island1,Xprev__prof__y_mix_std_island0,Xprev__prof__y_mix_std_island1,Xprev__prof__attn_mean_3_diff_0_minus_1,Xprev__prof__attn_mean_4_diff_0_minus_1,Xprev__prof__attn_mean_5_diff_0_minus_1,Xprev__prof__attn_mass_0_2_diff_0_minus_1,Xprev__prof__attn_mass_3_5_diff_0_minus_1,Xprev__prof__y_mix_std_diff_0_minus_1,Xprev__prof__delta_ratio_sun_over_plant_diff_0_minus_1,Xprev__env__err_abs_mean_island0,Xprev__env__err_abs_mean_island1,Xprev__env__err_abs_p90_island0,Xprev__env__err_abs_p90_island1,Xprev__env__err_signed_max_island0,Xprev__env__err_signed_max_island1,Xprev__env__err_signed_mean_island0,Xprev__env__err_signed_mean_island1,Xprev__env__err_signed_min_island0,Xprev__env__err_signed_min_island1,Xprev__env__plant_mean_island0,Xprev__env__plant_mean_island1,Xprev__env__sun_mean_island0,Xprev__env__sun_mean_island1,Xprev__env__water_mean_island0,Xprev__env__water_mean_island1,Xprev__env__err_abs_mean_diff_0_minus_1,Xprev__env__err_abs_p90_diff_0_minus_1,Xprev__env__err_signed_mean_diff_0_minus_1,Xprev__env__err_signed_min_diff_0_minus_1,Xprev__env__err_signed_max_diff_0_minus_1,Xprev__env__plant_mean_diff_0_minus_1,Xprev__env__sun_mean_diff_0_minus_1,Xprev__env__water_mean_diff_0_minus_1
0,200,0.4217910170555115,0.4229377508163452,0.4335679113864898,0.4327481985092163,0.1452069580554962,0.1448532044887542,0.1440464556217193,0.1435351222753524,0.1443144977092743,0.1443598866462707,0.1516278776119728,103201.14670321344,0.0009319523232989,0.0007850969559513,0.00035375356674199887,0.0005113333463669101,-4.538893699640445e-05,-0.0011467337608337402,0.0008197128772735041,0.00014685536734760003,-103200.99507533583,0.2742508058535292,0.6605730823734227,0.3768190145492553,0.6616708636283875,0.6034417152404785,0.6620312929153442,-0.2392309119409703,0.6605730823734227,-0.4534056186676025,0.6589252352714539,1.0,0.0,0.52034102871697,0.4885564722559031,0.5193519178540149,0.5335468045052361,-0.38632227651989354,-0.28485184907913214,-0.899803994314393,-1.1123308539390564,-0.05858957767486572,1.0,0.03178455646106687,-0.01419488665122115
200,400,0.3775878548622131,0.3693277239799499,0.4735782146453857,0.4985164999961853,0.1539424061775207,0.1604713499546051,0.17424076795578,0.18225659430027,0.1453950405120849,0.1557885408401489,0.5393625321642378,3592738.8817071915,0.2155960202217102,0.0234102364629507,-0.006528943777084406,-0.008015826344489996,-0.010393500328063993,0.008260130882263184,-0.024938285350799616,0.1921857837587595,-3592738.3423446594,0.13475403395739,0.1791204654556863,0.2665081918239593,0.2114508002996444,0.3700782656669616,0.2245543003082275,-0.037672904894707,0.1791204654556863,-0.478083074092865,0.1359871476888656,1.0,0.0,0.52034102871697,0.4885564722559031,0.5193519178540149,0.5335468045052361,-0.044366431498296305,0.05505739152431491,-0.2167933703503933,-0.6140702217817307,0.1455239653587341,1.0,0.03178455646106687,-0.01419488665122115
400,600,0.3195271492004394,0.282634973526001,0.58705073595047,0.6454053521156311,0.1345769762992859,0.1491123288869857,0.3471066355705261,0.3650373518466949,0.1053671091794967,0.1312556862831115,0.7247819908358148,200409.53531861305,0.287400335073471,0.0011458175722509,-0.014535352587699807,-0.017930716276168768,-0.025888577103614793,0.03689217567443842,-0.05835461616516113,0.2862545175012201,-200408.81053662222,0.1577788473087105,0.0224766793441684,0.3493262231349945,0.023974921554327,0.2870002388954162,0.0244753770530223,-0.0609702623469081,0.0224766793441684,-0.6981815099716187,0.0201042685657739,1.0,0.0,0.52034102871697,0.4885564722559031,0.5193519178540149,0.5335468045052361,0.13530216796454209,0.3253513015806675,-0.0834469416910765,-0.7182857785373925,0.2625248618423939,1.0,0.03178455646106687,-0.01419488665122115
600,800,0.3756915330886841,0.3367349803447723,0.5936585068702698,0.6363332271575928,0.1720370650291443,0.1998110860586166,0.3225074410438537,0.2948639988899231,0.0991140156984329,0.1416580975055694,0.6238597079360885,2712994.068861008,0.2232119292020797,0.0209342427551746,-0.027774021029472323,0.02764344215393061,-0.04254408180713651,0.0389565527439118,-0.042674720287323,0.20227768644690508,-2712993.4450013004,0.1089330556148544,0.1000702555346138,0.2370765507221222,0.1300534978508949,0.2467285245656967,0.1439395099878311,-0.0150473162611114,0.1000702555346138,-0.5583422183990479,0.06512913107872,1.0,0.0,0.52034102871697,0.4885564722559031,0.5193519178540149,0.5335468045052361,0.00886280008024061,0.10702305287122729,-0.1151175717957252,-0.6234713494777678,0.1027890145778656,1.0,0.03178455646106687,-0.01419488665122115
800,1000,0.3691955208778381,0.3268879950046539,0.6104546785354614,0.6512273550033569,0.2014422863721847,0.2397937476634979,0.260065495967865,0.2128212451934814,0.1489468663930893,0.1986123770475387,0.5849614627806479,3079959.563910961,0.1736887097358703,0.0301968026906251,-0.0383514612913132,0.0472442507743836,-0.04966551065444941,0.042307525873184204,-0.04077267646789551,0.1434919070452452,-3079958.9789494984,0.0693914357652055,0.0644738448728971,0.1384477913379669,0.1116684153676033,0.2623186409473419,0.1378598511219024,-0.004437746202692,0.0644738448728971,-0.5071570873260498,0.0240027271211147,1.0,0.0,0.52034102871697,0.4885564722559031,0.5193519178540149,0.5335468045052361,0.004917590892308393,0.02677937597036359,-0.0689115910755891,-0.5311598144471645,0.12445878982543951,1.0,0.03178455646106687,-0.01419488665122115
