epoch,island,n,plant_mean,plant_std,plant_min,plant_p10,plant_p25,plant_p50,plant_p75,plant_p90,plant_max,sun_mean,sun_std,sun_min,sun_p10,sun_p25,sun_p50,sun_p75,sun_p90,sun_max,water_mean,water_std,water_min,water_p10,water_p25,water_p50,water_p75,water_p90,water_max,err_abs_mean,err_abs_std,err_abs_min,err_abs_p10,err_abs_p25,err_abs_p50,err_abs_p75,err_abs_p90,err_abs_max,err_signed_mean,err_signed_std,err_signed_min,err_signed_p10,err_signed_p25,err_signed_p50,err_signed_p75,err_signed_p90,err_signed_max
1000,0,376,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.52034102871697,0.2879246506612548,0.0014451146125793457,0.10448610782623291,0.2821458578109741,0.5392620861530304,0.7709793001413345,0.9135849475860596,0.9971494674682617,0.5193519178540149,0.28725388905920507,0.0036272406578063965,0.09319531917572021,0.3049423098564148,0.5183145105838776,0.756737545132637,0.9178906083106995,0.9973546862602234,0.0685442254898396,0.06903286055052217,3.5703182220458984e-05,0.0095539391040802,0.024712204933166504,0.05253875255584717,0.08376750349998474,0.1331564486026764,0.45221197605133057,0.0041420699117031504,0.09719408387672769,-0.45221197605133057,-0.08569887280464172,-0.043272316455841064,0.007521569728851318,0.05943240225315094,0.10810980200767517,0.30071842670440674
1000,1,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48855647225590315,0.29033573293615905,0.0001481175422668457,0.11295977234840393,0.21461154520511627,0.4924395978450775,0.7553471624851227,0.8738110065460205,0.9936878681182861,0.5335468045052361,0.2794495767754103,0.003976762294769287,0.13231399655342102,0.3018675297498703,0.5789843499660492,0.7746039032936096,0.8888592422008514,0.9847351312637329,0.042410270488985324,0.02772405917051253,0.009960193186998367,0.013440186623483896,0.019813108257949352,0.03403005562722683,0.05752106104046106,0.08633995801210403,0.11563775688409805,0.042410270488985324,0.02772405917051253,0.009960193186998367,0.013440186623483896,0.019813108257949352,0.03403005562722683,0.05752106104046106,0.08633995801210403,0.11563775688409805
1200,0,376,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.52034102871697,0.2879246506612548,0.0014451146125793457,0.10448610782623291,0.2821458578109741,0.5392620861530304,0.7709793001413345,0.9135849475860596,0.9971494674682617,0.5193519178540149,0.28725388905920507,0.0036272406578063965,0.09319531917572021,0.3049423098564148,0.5183145105838776,0.756737545132637,0.9178906083106995,0.9973546862602234,0.07096393446021891,0.0687174704680976,9.882450103759766e-05,0.010922014713287354,0.024071693420410156,0.05432409048080444,0.08940589427947998,0.14565172791481018,0.41663599014282227,0.014211760001613739,0.09775477798688229,-0.41663599014282227,-0.07991448044776917,-0.039422810077667236,0.01455669105052948,0.07081764936447144,0.11831840872764587,0.3227550983428955
1200,1,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48855647225590315,0.29033573293615905,0.0001481175422668457,0.11295977234840393,0.21461154520511627,0.4924395978450775,0.7553471624851227,0.8738110065460205,0.9936878681182861,0.5335468045052361,0.2794495767754103,0.003976762294769287,0.13231399655342102,0.3018675297498703,0.5789843499660492,0.7746039032936096,0.8888592422008514,0.9847351312637329,0.03383793772253044,0.02575938840516827,0.005979742854833603,0.008440650999546051,0.013389764120802283,0.02501492016017437,0.04647413641214371,0.0746421329677105,0.10551873594522476,0.03383793772253044,0.02575938840516827,0.005979742854833603,0.008440650999546051,0.013389764120802283,0.02501492016017437,0.04647413641214371,0.0746421329677105,0.10551873594522476
1400,0,376,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.52034102871697,0.2879246506612548,0.0014451146125793457,0.10448610782623291,0.2821458578109741,0.5392620861530304,0.7709793001413345,0.9135849475860596,0.9971494674682617,0.5193519178540149,0.28725388905920507,0.0036272406578063965,0.09319531917572021,0.3049423098564148,0.5183145105838776,0.756737545132637,0.9178906083106995,0.9973546862602234,0.07101395226856495,0.06704037453271303,0.0008354783058166504,0.010813295841217041,0.026310622692108154,0.054656982421875,0.09415481984615326,0.13926181197166443,0.4099389612674713,-0.02305106335180871,0.09490016708435955,-0.4099389612674713,-0.11492574214935303,-0.07830750942230225,-0.025009602308273315,0.02729146182537079,0.07755649089813232,0.3327174186706543
1400,1,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48855647225590315,0.29033573293615905,0.0001481175422668457,0.11295977234840393,0.21461154520511627,0.4924395978450775,0.7553471624851227,0.8738110065460205,0.9936878681182861,0.5335468045052361,0.2794495767754103,0.003976762294769287,0.13231399655342102,0.3018675297498703,0.5789843499660492,0.7746039032936096,0.8888592422008514,0.9847351312637329,0.02938411307781387,0.02468157968061675,0.004153645131736994,0.006060268962755799,0.01013690885156393,0.020253270864486694,0.040563611313700676,0.06841040775179863,0.10072048753499985,0.02938411307781387,0.02468157968061675,0.004153645131736994,0.006060268962755799,0.01013690885156393,0.020253270864486694,0.040563611313700676,0.06841040775179863,0.10072048753499985
1600,0,376,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.52034102871697,0.2879246506612548,0.0014451146125793457,0.10448610782623291,0.2821458578109741,0.5392620861530304,0.7709793001413345,0.9135849475860596,0.9971494674682617,0.5193519178540149,0.28725388905920507,0.0036272406578063965,0.09319531917572021,0.3049423098564148,0.5183145105838776,0.756737545132637,0.9178906083106995,0.9973546862602234,0.06886087960385262,0.06471746021734275,0.0002626180648803711,0.010955899953842163,0.025033727288246155,0.05364605784416199,0.08997927606105804,0.13499870896339417,0.3879844844341278,-0.018725035989538154,0.09262582482218512,-0.3879844844341278,-0.11119252443313599,-0.07374264299869537,-0.021968930959701538,0.03100202977657318,0.07992014288902283,0.34596574306488037
1600,1,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48855647225590315,0.29033573293615905,0.0001481175422668457,0.11295977234840393,0.21461154520511627,0.4924395978450775,0.7553471624851227,0.8738110065460205,0.9936878681182861,0.5335468045052361,0.2794495767754103,0.003976762294769287,0.13231399655342102,0.3018675297498703,0.5789843499660492,0.7746039032936096,0.8888592422008514,0.9847351312637329,0.027763532786219215,0.025304348029136395,0.00316910189576447,0.00476603046990931,0.008352357661351562,0.017825297079980373,0.038466837257146835,0.06792416051030159,0.10354325920343399,0.027763532786219215,0.025304348029136395,0.00316910189576447,0.00476603046990931,0.008352357661351562,0.017825297079980373,0.038466837257146835,0.06792416051030159,0.10354325920343399
1800,0,376,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.52034102871697,0.2879246506612548,0.0014451146125793457,0.10448610782623291,0.2821458578109741,0.5392620861530304,0.7709793001413345,0.9135849475860596,0.9971494674682617,0.5193519178540149,0.28725388905920507,0.0036272406578063965,0.09319531917572021,0.3049423098564148,0.5183145105838776,0.756737545132637,0.9178906083106995,0.9973546862602234,0.06344826440227792,0.06364080495628906,0.000253140926361084,0.006487101316452026,0.021304115653038025,0.04970449209213257,0.08014938235282898,0.12463638186454773,0.41330718994140625,-0.005630558475534966,0.08968908028516837,-0.41330718994140625,-0.09562414884567261,-0.05453009903430939,-0.006523162126541138,0.044635772705078125,0.09319493174552917,0.3306226134300232
1800,1,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48855647225590315,0.29033573293615905,0.0001481175422668457,0.11295977234840393,0.21461154520511627,0.4924395978450775,0.7553471624851227,0.8738110065460205,0.9936878681182861,0.5335468045052361,0.2794495767754103,0.003976762294769287,0.13231399655342102,0.3018675297498703,0.5789843499660492,0.7746039032936096,0.8888592422008514,0.9847351312637329,0.023413376485490623,0.022575813683729764,0.0022311045322567225,0.0034432177199050784,0.006291015073657036,0.01421600254252553,0.03244070243090391,0.05904358625411987,0.09247277677059174,0.023413376485490623,0.022575813683729764,0.0022311045322567225,0.0034432177199050784,0.006291015073657036,0.01421600254252553,0.03244070243090391,0.05904358625411987,0.09247277677059174
2000,0,376,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.52034102871697,0.2879246506612548,0.0014451146125793457,0.10448610782623291,0.2821458578109741,0.5392620861530304,0.7709793001413345,0.9135849475860596,0.9971494674682617,0.5193519178540149,0.28725388905920507,0.0036272406578063965,0.09319531917572021,0.3049423098564148,0.5183145105838776,0.756737545132637,0.9178906083106995,0.9973546862602234,0.06277119740843773,0.06107112453875972,3.4689903259277344e-05,0.010442733764648438,0.021165847778320312,0.04782673716545105,0.0813872441649437,0.12009882926940918,0.40281179547309875,-0.013994332719990548,0.08645266987340507,-0.40281179547309875,-0.10105252265930176,-0.06456708908081055,-0.014096587896347046,0.03254784643650055,0.07587337493896484,0.32782816886901855
2000,1,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48855647225590315,0.29033573293615905,0.0001481175422668457,0.11295977234840393,0.21461154520511627,0.4924395978450775,0.7553471624851227,0.8738110065460205,0.9936878681182861,0.5335468045052361,0.2794495767754103,0.003976762294769287,0.13231399655342102,0.3018675297498703,0.5789843499660492,0.7746039032936096,0.8888592422008514,0.9847351312637329,0.022162962345379022,0.022732509830600888,0.001725511159747839,0.0027389898896217346,0.005230959504842758,0.012593147344887257,0.030699276365339756,0.057039739564061165,0.09379304945468903,0.022162962345379022,0.022732509830600888,0.001725511159747839,0.0027389898896217346,0.005230959504842758,0.012593147344887257,0.030699276365339756,0.057039739564061165,0.09379304945468903
